ID,reputation
5436,10726
5437,91
5438,4812
5440,15397
5441,133495
5442,1258
5445,712369
5446,6856
5447,1677
5449,2303
5453,1065
5454,7547
5458,2156
5460,3951
5461,689
5462,1098
5463,802
5464,4755
5465,2957
5466,9803
5468,2664
5469,30701
5471,6366
5472,2164
5473,3340
5474,21
5475,37184
5478,1130
5479,7
5480,4204
5484,271
5485,689
5486,185487
5487,3814
5488,613
5495,1259
5496,1416
5497,71
5499,2203
5503,796
5504,1065
5505,103
5506,3242
5507,4301
5509,1433
5510,11
5512,215
5517,405
5534,500
5536,59213
5539,1311
5540,467
5541,344
5542,45622
5544,6507
5545,21
5546,11
5547,409
5548,21891
5549,6518
5551,2791
5552,6327
5553,460
5555,20799
5556,20284
5557,851
5558,513
5559,11101
5560,864
5562,543
5563,1283
5569,2101
5570,662
5571,1458
5573,1450
5577,17525
5578,497
5579,89
5580,41
5581,6909
5582,77
5586,2869
5587,1520
5590,479
5591,176
5592,10627
5594,101
5595,754
5597,61207
5599,4921
5601,5122
5603,191
5605,236
5606,190
5608,156
5609,1492
5610,956
5611,66
5613,242
5614,101
5616,6024
5618,19775
5619,59292
5620,33071
5624,3049
5625,2425
5626,1300
5627,8240
5628,75564
5630,946
5631,119
5633,2383
5636,328
5640,20549
5642,3000
5643,1022
5645,22252
5646,4596
5648,6586
5649,135
5651,66381
5653,15816
5657,14970
5658,435
5659,278
5661,1878
5662,12413
5663,143
5664,360
5667,1499
5668,2298
5674,8731
5675,4930
5677,793
5678,4432
5682,9402
5683,31
5685,378
5688,4766
5690,1
5691,3071
5692,827
5694,3197
5695,31
5696,34079
5697,4257
5699,5214
5700,6722
5701,1809
5702,1589
5703,4252
5704,22976
5707,190
5715,263
5716,3741
5717,161
5720,6200
5721,1213
5722,1094
5723,687
5725,1738
5726,6341
5728,70720
5729,181
5731,61428
5733,7477
5734,1968
5738,471
5739,797
5740,2372
5741,43
5742,5318
5744,10110
5745,24183
5746,4195
5749,2335
5751,1185
5752,9756
5754,3376
5755,1163
5757,9645
5758,1933
5760,978
5764,9609
5769,29633
5770,948
5772,537
5775,3324
5776,1182
5777,8098
5782,4930
5784,354
5788,615
5789,4933
5790,7668
5791,24756
5793,3933
5794,33
5795,1466
5798,1617
5799,793
5800,1435
5801,11476
5802,4779
5806,12580
5808,1141
5809,2003
5811,7078
5812,21713
5814,4788
5815,209
5816,2711
5817,9480
5818,1886
5819,4827
5821,37934
5822,16463
5823,4029
5825,746
5827,4906
5829,436
5830,4021
5831,647
5832,652
5834,18408
5835,5451
5836,16731
5838,1852
5840,1823
5841,151
5845,5360
5846,101
5848,5376
5849,9938
5852,11435
5853,7564
5854,616
5855,51
5856,15291
5861,9905
5862,9305
5865,5602
5868,7991
5869,1662
5872,108
5874,14992
5876,5073
5877,1249
5878,3657
5882,3711
5883,12841
5884,3415
5885,8600
5888,121
5889,3673
5891,4167
5895,390
5896,4937
5897,14747
5899,650
5901,225
5903,8080
5904,409
5906,442
5908,1992
5915,233
5916,920
5917,3186
5918,7721
5919,749
5921,27758
5922,22009
5923,168
5926,2804
5927,1925
5931,445
5932,16275
5933,160
5935,6774
5945,1059
5946,2172
5948,1103
5949,2542
5950,2502
5953,849
5954,2531
5956,1139
5957,3977
5958,5230
5959,664
5961,349
5962,1281
5963,32997
5964,392
5965,1100
5966,138
5967,83
5968,1811
5970,647
5973,161
5975,38214
5976,1449
5977,73
5978,4368
5981,23097
5982,14463
5984,6080
5985,13
5987,266705
5988,1978
5989,1482
5991,468
5992,71
5993,9363
5994,111
5999,2855
6000,51
6001,1195
6004,1968
6007,12708
6009,3792
6010,71234
6013,24178
6014,1068
6015,681
6021,225
6022,2346
6023,1192
6024,93
6027,1568
6033,10387
6034,2641
6035,454
6037,2889
6040,5211
6042,3915
6043,4753
6044,43925
6048,3172
6049,4485
6050,159
6053,2356
6054,903
6056,1871
6059,107
6060,174
6061,6491
6062,10495
6063,3825
6064,930
6065,933
6068,252507
6069,10984
6070,301
6072,904
6073,2242
6078,417
6083,13582
6084,8778
6085,2607
6088,29524
6089,53
6091,6982
6093,24033
6094,5203
6095,1868
6096,3887
6101,2533
6102,1753
6103,19
6106,2810
6108,335
6109,2424
6111,2388
6112,7858
6114,329
6117,247
6118,4879
6120,19905
6124,3057
6125,4457
6126,6094
6128,3204
6130,3446
6131,41
6133,14744
6136,429
6140,51
6143,357
6144,57162
6145,528
6146,17421
6148,70317
6149,1582
6150,502
6151,3003
6152,6303
6153,1016
6154,1167
6155,611
6156,1121
6158,5417
6159,2205
6160,11235
6161,24002
6163,51
6164,1964
6165,3355
6166,580
6171,430
6173,2892
6174,3739
6176,2789
6178,777
6180,23604
6181,1088
6186,984
6188,2118
6189,71
6193,4671
6195,1088
6197,205
6198,27754
6199,1122
6200,5261
6201,1077
6202,63
6203,400
6204,3815
6206,2653
6208,66
6209,1477
6210,49168
6212,36950
6216,31409
6218,1337
6219,485
6222,2179
6223,240
6225,10359
6227,86
6230,2066
6231,121
6232,2097
6234,11558
6236,33418
6237,51
6238,126
6243,1004
6244,10501
6246,21
6247,2813
6249,985
13592619,1
13592620,1
13592621,1
13592622,1
13592623,3
13592624,1
13592625,1
13592626,1
13592627,1
13592628,1
13592629,1
13592630,1
13592631,1
13592632,1
13592633,51
13592634,5
13592635,13
13592636,1
13592637,1
13592638,1
13592639,1
13592640,1
13592641,1
13592642,1
13592643,1
13592644,1
13592645,1
13592646,1
13592647,11
13592648,1
13592649,1
13592650,1
13592651,1
13592652,1
13592653,1
13592654,1
13592655,1
13592656,3
13592657,1
13592658,1
13592659,1
13592660,1
13592661,1
13592663,1
13592664,1
13592665,1
13592666,21
13592667,71
13592668,33
13592669,1
13592670,1
13592671,1
13592672,1
13592673,1
13592674,1
13592675,1
13592676,1
13592677,13
13592678,1
13592679,1
13592680,1
13592681,1
13592682,11
13592683,1
13592684,1
13592685,1
13592686,1
13592687,1
13592688,1
13592689,1
13592690,1
13592691,1
13592692,13
13592693,1
13592694,1
13592695,1
13592696,1
13592697,1
13592698,1
13592699,1
13592700,1
13592701,1
13592702,1
13592703,1
13592704,1
13592705,1
13592706,1
13592707,1
13592708,16
13592709,1
13592710,1
13592711,1
13592712,1
13592713,1
13592714,1
13592715,1
13592716,11
13592717,1
13592718,1
13592719,1
13592720,11
13592721,21
13592722,1
13592723,1
13592724,1
13592725,1
13592726,1
13592727,1
13592728,1
13592729,1
13592730,1
13592731,1
13592732,1
13592733,1
13592734,78
13592735,1
13592736,1
13592737,1
13592738,7
13592739,1
13592740,1
13592741,1
13592742,1
13592743,1
13592744,1
13592746,1
13592747,1
13592748,1
13592749,1
13592750,1
13592751,1
13592752,1
13592753,1
13592754,1
13592755,1
13592756,1
13592757,1
13592758,1
13592759,1
13592760,1
13592761,5
13592762,1
13592763,1
13592764,1
13592765,1
13592766,1
13592767,1
13592768,1
13592769,1
13592770,45
13592771,1
13592772,1
13592773,1
13592774,1
13592775,1
13592776,1
13592777,1
13592778,1
13592779,11
13592780,1
13592781,1
13592782,1
13592783,1
13592784,1
13592785,1
13592786,1
13592787,1
13592788,1
13592789,1
13592790,1
13592791,1
13592792,1
13592793,1
13592794,1
13592795,1
13592796,1
13592797,1
13592798,1
13592799,1
13592800,1
13592801,1
13592802,1
13592803,1
13592804,1
13592805,1
13592806,1
13592807,1
13592808,1
13592809,1
13592810,1
13592811,1
13592812,1
13592813,1
13592814,1
13592815,1
13592816,1
13592817,1
13592818,1
13592819,1
13592820,1
13592821,1
13592822,1
13592823,1
13592824,1
13592825,1
13592826,1
13592827,1
13592828,1
13592829,1
13592830,9
13592831,1
13592832,1
13592833,1
13592834,3
13592835,1
13592836,1
13592837,1
13592838,97
13592839,1
13592840,1
13592841,1
13592842,3
13592843,1
13592844,1
13592845,1
13592846,1
13592847,1
13592848,1
13592849,1
13592850,1
13592851,23
13592852,1
13592853,25
13592854,1
13592855,1
13592856,1
13592857,1
13592858,1
13592859,1
13592860,1
13592861,1
13592862,1
13592863,1
13592864,1
13592865,1
13592866,1
13592867,1
13592868,1
13592869,1
13592870,1
13592871,1
13592872,1
13592873,1
13592874,1
13592875,1
13592876,1
13592877,13
13592878,1
13592879,1
13592880,1
13592881,1
13592882,1
13592883,1
13592884,1
13592885,1
13592886,1
13592887,1
13592888,11
13592889,1
13592890,1
13592891,1
13592892,1
13592893,1
13592894,1
13592895,1
13592896,1
13592897,1
13592898,1
13592899,1
13592900,1
13592901,1
13592902,1
13592903,1
13592904,1
13592905,1
13592906,13
13592907,31
13592908,1
13592909,1
13592910,11
13592911,1
13592912,1
13592913,1
13592914,452
13592915,1
13592916,1
13592917,1
13592918,1
13592919,1
13592920,1
13592921,1
13592922,1
13592923,1
13592924,1
13592925,1
13592926,1
13592927,1
13592928,1
13592929,1
13592930,1
13592931,1
13592932,1
13592933,1
13592934,1
13592936,1
13592937,1
13592938,1
13592939,11
13592940,1
13592941,1
13592942,1
13592943,1
13592944,1
13592945,1
13592946,1
13592947,1
13592948,1
13592949,1
13592950,1
13592951,1
13592952,1
13592953,1
13592954,1
13592955,57
13592956,1
13592957,1
13592958,1
13592959,1
13592960,1
13592961,1
13592962,1
13592963,1
13592964,1
13592965,1
13592966,1
13592967,1
13592968,11
13592969,1
13592970,21
13592971,1
13592972,1
13592973,1
13592974,1
13592975,1
13592976,1
13592977,1
13592978,1
13592979,1
13592980,1
13592981,1
13592982,67
13592983,1
13592984,1
13592985,1
13592986,11
13592987,15
13592988,1
13592989,1
13592990,13
13592991,1
13592992,1
13592993,1
13592994,29
13592995,1
13592996,1
13592997,1
13592998,1
13592999,1
13593000,1
13593001,1
13593002,1
13593004,1
13593005,1
13593006,1
13593007,1
13593008,1
13593009,1
13593010,1
13593011,9
13593012,1
13593013,1
13593014,11
13593015,1
13593016,1
13593017,1
13593018,1
13593019,1
13593020,9
13593021,1
13593022,1
13593023,1
13593024,1
13593025,3
13593026,1
13593027,1
13593028,1
13593029,1
13593030,1
13593031,1
13593032,1
13593033,1
13593034,1
13593035,1
13593036,1
13593037,1
13593038,1
13593039,1
13593040,1
13593041,1
13593042,1
13593043,1
13593044,1
13593045,1
13593046,1
13593047,1
13593048,1
13593049,64
13593050,1
13593051,1
13593052,1
13593053,1
13593054,1
13593055,1
13593056,1
13593057,1
13593058,23
13593059,1
13593060,1
13593061,1
13593062,1
13593063,1
13593064,1
13593065,15
13593066,1
13593067,1
13593068,1
13593069,1
13593070,1
13593071,1
13593072,13
13593073,1
13593074,1
13593075,1
13593076,1
13593077,1
13593078,1
13593079,1
13593080,1
13593081,1
13593082,1
13593083,1
13593084,1
13593085,1
13593086,1
13593087,1
13593088,1
13593089,1
13593090,1
13593091,1
13593092,1
13593093,1
13593094,1
13593095,11
13593096,13
13593098,1
13593099,1
13593100,1
13593101,1
13593102,1
13593103,1
13593104,1
13593105,49
13593106,1
13593107,1
13593108,1
13593109,1
13593110,1
13593111,1
13593112,1
13593113,1
13593114,1
13593115,1
13593116,1
13593117,1
13593118,1
13593119,1
13593120,1
13593121,1
13593122,21
13593123,1
13593124,1
13593125,1
13593126,43
13593127,1
13593128,1
13593129,9
13593130,1
13593131,1
13593132,1
13593133,1
13593134,1
13593135,5
13593136,1
13593137,1
13593138,1
13593139,1
13593140,1
13593141,1
13593142,1
13593143,1
13593144,1
13593145,1
13593146,1
13593147,1
13593148,1
13593149,1
13593150,1
13593151,1
13593152,1
13593153,1
13593154,1
13593155,1
13593156,1
13593157,1
13593158,1
13593159,1
13593160,1
13593161,1
13593162,1
13593163,1
13593164,1
13593165,1
13593166,11
13593167,1
13593168,1
13593169,1
13593170,1
13593171,1
13593172,1
13593173,1
13593174,1
13593175,1
13593176,1
13593177,1
13593178,1
13593179,1
13593180,1
13593181,26
13593182,11
13593183,1
13593184,1
13593185,11
13593186,1
13593188,1
13593189,1
13593190,29
13593191,1
13593192,1
13593193,1
13593194,1
8159802,1
8159803,1
8159804,1
8159805,1
8159806,23
8159807,13
8159808,1
8159809,1
8159810,329
8159811,1
8159812,66
8159813,1
8159814,1
8159815,11
8159816,1
8159817,1
8159818,1
8159819,101
8159820,1
8159821,1
8159822,1
8159823,1
8159824,1
8159825,1
8159826,1
8159827,1
8159828,11
8159829,1
8159830,493
8159831,51
8159832,51
8159833,11
8159834,1
8159835,1
8159836,1
8159837,1
8159838,3
8159839,7
8159840,1
8159841,1
8159842,1
8159843,393
8159844,1
8159845,35
8159846,1
8159847,421
8159848,1
8159849,1
8159850,1
8159852,1
8159853,1
8159854,1
8159855,1
8159856,1
8159857,65
8159859,11
8159860,1
8159861,16
8159862,1
8159863,1
8159864,1
8159865,21
8159866,1
8159867,3
8159868,1
8159869,1
8159870,1
8159871,1
8159872,1
8159873,1
8159874,1
8159876,148
8159877,1
8159878,63
8159879,1
8159880,1
8159881,1
8159882,1
8159883,53
8159884,1
8159885,21
8159886,1
8159887,1
8159888,17
8159889,1
8159890,1
8159891,325
8159892,1
8159893,1
8159894,5
8159895,1
8159896,11
8159897,1
8159898,1
8159899,85
8159900,1
8159901,1
8159902,1
8159903,1
8159904,1
8159905,1
8159906,1
8159907,1
8159908,1
8159909,67
8159910,1
8159911,1
8159912,1
8159913,1
8159914,329
8159915,1
8159916,1
8159917,1
8159918,1
8159919,29
8159920,1
8159921,1
8159922,1
8159923,101
8159924,1
8159925,1
8159926,1
8159927,1
8159928,1
8159929,1
8159930,1
8159931,11
8159932,1
8159934,71
8159935,1
8159936,1
8159937,1
8159938,1
8159939,1
8159940,1
8159941,1
8159942,1
8159943,1
8159944,1
8159945,31
8159946,1
8159947,1
8159948,1
8159949,3
8159950,11
8159951,1
8159952,1
8159953,1
8159954,1
8159955,1
8159956,1
8159957,1
8159958,1
8159959,11
8159960,1
8159961,1
8159962,1
8159963,304
8159964,1
8159965,1
8159966,1
8159967,1
8159968,33
8159969,1
8159970,1
8159971,1
8159972,1
8159973,9
8159974,11
8159975,11
8159976,41
8159977,1
8159978,1
8159979,1
8159980,1
8159981,1
8159982,656
8159983,1
8159984,1
8159985,1
8159986,1
8159987,11
8159988,1
8159989,1
8159990,1
8159991,1
8159992,11
8159993,1
8159994,11
8159996,1
8159998,1
8159999,1
8160000,1
8160001,92
8160002,1
8160003,3
8160004,1
8160005,1
8160006,1
8160008,1
8160009,1
8160010,1
8160011,1
8160012,3
8160013,1
8160014,1
8160015,1
8160017,119
8160018,1
8160019,1
8160020,1
8160021,1
8160022,1
8160023,1
8160024,17
8160025,1
8160026,1
8160027,41
8160028,1
8160029,31
8160030,1
8160031,1
8160032,1
8160034,1
8160035,1
8160036,1
8160037,32
8160038,1
8160039,1
8160040,86
8160041,174
8160042,1
8160043,131
8160044,1
8160045,1
8160046,1
8160047,1
8160048,1
8160049,1
8160050,1
8160051,1
8160052,11
8160053,41
8160054,39
8160055,1
8160056,1
8160057,1
8160059,15
8160060,1
8160061,1
8160062,1
8160063,1
8160064,1
8160065,1
8160066,1
8160067,1
8160068,1
8160069,1
8160070,1
8160071,1
8160072,23
8160073,27
8160074,61
8160075,65
8160076,51
8160077,1
8160078,1
8160079,1
8160080,1
8160081,1
8160082,1
8160083,1
8160085,25
8160086,1
8160087,189
8160088,15
8160089,1
8160090,1
8160091,11
8160092,1
8160093,1
8160094,1
8160095,1
8160096,1
8160097,1
8160098,11
8160099,1
8160100,1
8160101,9
8160102,1
8160103,1
8160104,1
8160105,1
8160106,1
8160107,1
8160108,1
8160109,3
8160110,16
8160111,1
8160112,1
8160113,113
8160114,1
8160115,1
8160116,1
8160117,1
8160118,57
8160119,33
8160120,1
8160121,9
8160122,1
8160123,1
8160124,3
8160125,1
8160126,1
8160127,1
8160128,1
8160130,1
8160131,1
8160133,1
8160134,1
8160135,1
8160136,1
8160137,1
8160138,41
8160139,1
8160140,1
8160141,1
8160143,69
8160144,1
8160145,1
8160146,1
8160147,1
8160148,11
8160149,1
8160150,11
8160151,3
8160153,1
8160154,1
8160155,1
8160156,11
8160157,1
8160158,1
8160159,67
8160160,1
8160161,1
8160162,1
8160163,11
8160164,1
8160165,1
8160166,11
8160167,1
8160168,1
8160169,1
8160170,1
8160171,11
8160172,127
8160173,43
8160174,11
8160175,1
8160176,33
8160177,1
8160178,1
8160179,1
8160180,1
8160181,35
8160182,1
8160183,1
8160184,1
8160185,1
8160186,1
8160187,11
8160188,1
8160189,53
8160190,1
8160191,1
8160192,1
8160193,1
8160194,1
8160195,38
8160196,1
8160197,1
8160198,1
8160199,1
8160200,1
8160201,1
8160202,1
8160203,1
8160204,1
8160205,1
8160206,1
8160207,1
8160208,1
8160209,26
8160210,56
8160211,1
8160212,11
8160213,11
8160214,1
8160215,21
8160216,31
8160217,1
8160218,31
8160219,1
8160220,1
8160221,11
8160222,1
8160223,1
8160224,1
8160225,1
8160226,1
8160227,1
8160228,1
8160229,33
8160230,1
8160231,1
8160232,1
8160233,1
8160235,1
8160236,1
8160237,1
8160238,1
8160239,1
8160240,1
8160241,1
8160242,1
8160243,11
8160244,1
8160245,1
8160246,1
8160247,1
8160248,50
8160249,1
8160250,1
8160251,1
8160252,1255
8160253,1
8160254,1
8160255,1
8160256,1
8160257,1
8160258,1
8160259,1
8160260,1
8160261,161
8160262,1
8160263,1
8160264,1
8160265,149
8160266,1
8160267,1
8160268,1
8160270,1
8160271,1
8160272,1
8160273,1
8160274,1
8160275,1
8160276,41
8160277,1
8160278,140
8160280,1
8160281,11
8160282,1
8160283,1
8160284,1
8160285,1
8160287,1
8160288,1
8160289,3
8160290,1
8160291,1
8160292,1
8160293,295
8160294,3
8160295,1
8160296,1
8160298,1
8160299,21
8160300,1
8160301,1
8160302,1
8160303,1
8160304,13
8160305,1
8160306,11
8160307,1
8160308,11
8160309,7
8160310,26
8160311,1
8160312,1
8160313,1
8160314,63
8160315,1
8160316,1
8160317,1
8160318,11063
8160319,1
8160320,1
8160321,1
8160322,1
8160323,1
8160324,1
8160325,1
8160326,188
8160327,11
8160328,1
8160329,1
8160330,23
8160331,1
8160332,1
8160333,1
8160334,13
8160335,1
8160336,1
8160337,1
8160338,1
8160339,71
8160340,1
8160341,1
8160342,1
8160343,1
8160344,196
8160345,119
8160346,1
8160347,1
8160348,1
8160349,11
8160350,1
8160351,1
8160352,133
8160353,11
8160354,1
8160355,1
8160356,56
8160357,1
8160358,1
8160360,45
8160361,1
8160362,9
8160363,1
8160364,11
8160365,189
8160366,1
8160367,1
8160368,1
8160369,1
8160370,1
8160371,1
8160372,1
8160373,36
8160374,11
8160375,1
8160376,1
8160377,1
8160378,1
8160379,1
8160380,1
8160381,1
8160382,11
8160383,1
8160384,1
8160385,1
8160386,1
8160388,1
8160389,15
8160390,61
8160391,1
8160392,1
8160393,53
8160394,1
8160395,1
8160396,1
8160397,270
8160398,1
8160400,1
8160401,1
8160402,1
8160403,1
8160404,1
8160405,1
8160406,16
8160407,21
8160408,1
8160409,1
8160410,1
8160411,1
8160412,1
8160413,1
8160414,1
8160415,101
8160416,1
8160417,133
8160418,1
8160419,21
8160420,1
8160421,3
8160422,11
8160423,1
8160424,1
8160425,1
8160426,1
8160427,1
8160428,1
8160429,1
8160430,1
8160431,1
8160432,1
8160433,1
8160434,1
8160435,1
8160436,1
8160437,15
8160438,3
8160439,1
8160440,1
8160441,1
8160442,21
8160443,36
8160444,1
8160445,1
8160446,1
8160447,1
8160448,1
8160449,11
8160450,1
8160451,1
8160452,1
8160453,1
8160454,1
8160455,1
8160456,59
8160457,1
8160458,1
8160459,1
8160460,3
8160461,1
8160462,49
8160463,1
8160464,1
8160465,1
8160466,159
8160467,1
8160468,1
8160469,27
8160470,1
8160471,1
8160472,1
6309838,1
6309839,5
6309840,1
6309841,31
6309842,1
6309843,1
6309844,1
6309845,289
6309846,1
6309847,1
6309848,1
6309850,13
6309851,26
6309852,1
6309853,1
6309854,1
6309855,1
6309856,21
6309857,1
6309858,1
6309859,63
6309860,11
6309861,1
6309862,41
6309863,1
6309864,81
6309865,1
6309866,1
6309867,1
6309868,1
6309869,11
6309870,1
6309871,13
6309872,1
6309873,1
6309874,1
6309875,1
6309876,31
6309877,1
6309878,1
6309879,1
6309881,1
6309882,56
6309883,1
6309884,1
6309885,1
6309886,1
6309887,1
6309888,1
6309889,1
6309890,1
6309891,1
6309892,1
6309893,1
6309895,1
6309896,1
6309897,1
6309898,1
6309899,1
6309900,1
6309901,19
6309902,1
6309903,1
6309904,49
6309905,31
6309906,1
6309907,1
6309909,1
6309910,1
6309911,1
6309912,1
6309913,4861
6309914,13
6309915,55
6309916,1
6309917,1
6309918,1
6309919,1
6309921,1
6309922,1
6309924,1
6309925,75
6309926,1
6309927,1
6309928,1
6309929,1
6309930,1
6309931,49
6309932,1
6309933,1
6309934,1
6309935,1
6309936,1
6309938,25
6309939,1
6309940,1
6309941,1
6309942,1
6309943,1
6309944,1
6309945,1
6309946,1
6309947,1
6309950,1
6309951,1
6309952,1
6309953,111
6309954,19
6309955,1
6309956,1
6309957,1
6309958,21
6309959,16
6309960,1
6309961,1
6309962,13
6309963,46
6309964,1
6309966,13
6309967,1
6309968,1
6309969,1
6309970,9
6309971,1
6309972,1
6309973,1
6309974,21
6309975,161
6309977,168
6309978,1
6309979,2174
6309980,1
6309981,643
6309982,1
6309983,1
6309985,1
6309986,1
6309987,1
6309988,1
6309989,1
6309990,1
6309991,21
6309992,1
6309993,9
6309994,1
6309995,1
6309996,11
6309997,25
6309998,21
6309999,11
6310000,11
6310001,1
6310002,104
6310004,51
6310005,1
6310006,1
6310007,1
6310008,1
6310009,1
6310010,1
6310011,35
6310012,1
6310013,1
6310014,1
6310015,1
6310016,1
6310017,1
6310018,1
6310020,1
6310021,1
6310022,13
6310023,1
6310024,1
6310025,1
6310026,41
6310027,1
6310028,1
6310029,1
6310030,1
6310031,1
6310032,7
6310033,1
6310034,1
6310035,1
6310036,1
6310037,1
6310038,1
6310040,1
6310041,43
6310042,1004
6310043,11
6310044,1
6310045,47
6310046,3
6310047,1
6310048,1
6310049,1
6310050,502
6310051,1
6310052,223
6310053,1
6310054,87
6310055,1
6310056,1
6310057,1
6310058,1
6310059,1
6310060,39
6310061,1
6310062,1
6310063,1
6310064,1
6310065,1
6310066,1
6310067,1
6310068,11
6310069,1
6310070,1
6310071,1
6310072,1
6310073,1
6310074,1
6310075,1
6310076,1
6310077,1
6310078,186
6310079,1
6310080,175
6310081,1
6310082,158
6310083,1
6310084,1
6310085,1
6310086,1
6310087,1
6310088,1
6310089,39
6310090,233
6310091,1
6310092,1
6310093,13
6310094,9
6310095,1
6310096,538
6310097,1
6310098,1
6310099,1
6310100,1
6310102,1
6310103,116
6310104,1
6310105,1
6310106,1
6310107,1
6310108,1
6310109,63
6310110,1
6310111,1
6310113,1
6310114,1
6310115,1
6310116,31
6310117,1
6310118,11
6310120,1
6310121,1
6310122,21
6310123,1
6310124,11
6310125,3
6310126,1
6310127,3
6310128,1
6310129,1
6310131,1
6310132,240
6310133,1
6310134,1
6310135,1
6310136,1
6310137,1
6310138,23
6310139,1
6310141,47
6310142,1
6310143,1
6310144,1
6310145,1
6310146,1
6310147,1
6310149,1
6310150,1
6310151,1
6310152,1
6310153,1
6310154,1
6310155,1
6310156,1
6310157,1
6310158,1
6310159,1
6310160,1
6310161,1
6310162,1
6310163,1
6310164,233
6310165,1
6310166,1
6310167,1
6310168,1
6310169,1
6310170,1
6310171,1
6310172,1
6310173,11
6310175,1
6310176,1
6310177,1
6310178,1
6310179,1
6310180,1
6310181,1
6310182,1
6310183,1
6310184,1
6310185,1
6310186,155
6310187,1
6310188,308
6310189,13
6310190,480
6310191,1
6310192,1
6310193,29
6310194,1
6310195,1
6310196,1
6310197,3
6310198,1
6310199,1
6310200,1
6310201,41
6310202,1
6310204,1
6310205,1
6310206,19
6310207,1
6310208,7
6310209,1
6310210,1
6310211,1
6310213,1
6310214,1
6310215,1
6310216,1
6310217,1
6310218,1
6310219,1
6310220,1
6310221,1
6310222,1
6310224,1
6310225,1
6310226,1
6310227,77
6310228,1
6310229,1
6310230,1
6310231,1
6310232,99
6310233,23
6310236,1
6310237,301
6310238,15
6310239,1
6310240,15
6310241,19
6310242,1
6310243,1
6310244,1
6310245,29
6310246,1
6310247,1
6310248,1
6310249,1
6310250,1
6310251,1
6310252,1
6310253,21
6310254,1
6310255,1
6310256,89
6310257,1
6310258,1
6310259,3
6310260,1067
6310261,1
6310262,17
6310263,1
6310264,1
6310265,1
6310266,21
6310267,1
6310268,1
6310269,1
6310270,279
6310271,1
6310272,1
6310273,179
6310274,1
6310275,1
6310276,1
6310277,1
6310278,1
6310279,1013
6310280,21
6310281,1
6310282,1
6310283,1
6310284,1
6310285,1
6310286,1
6310287,1
6310288,1
6310289,41
6310290,19
6310291,7
6310292,152
6310293,1
6310294,1
6310296,1
6310297,1
6310298,1
6310299,1
6310300,1
6310301,1
6310302,65
6310303,1
6310304,1
6310305,31
6310306,1
6310307,1
6310308,1
6310309,141
6310310,1
6310311,1
6310312,1
6310313,47
6310314,1
6310315,1
6310316,1
6310317,1
6310318,41
6310319,36
6310320,1
6310321,1
6310322,1
6310323,1
6310324,21
6310325,1
6310326,11
6310327,1
6310328,1
6310329,1
6310330,1
6310331,1
6310332,1
6310333,1
6310334,1
6310335,1
6310336,1
6310337,41
6310338,1
6310339,61
6310341,1
6310342,1
6310343,83
6310344,1
6310345,1
6310346,29
6310347,1
6310348,1
6310349,1
6310350,1
6310351,1
6310352,1
6310353,1
6310354,1
6310355,1
6310356,1
6310357,1
6310358,1
6310359,1
6310360,1
6310361,21
6310362,1
6310363,3
6310364,1
6310365,11
6310366,1
6310367,1
6310368,1
6310369,91
6310370,11
6310371,1
6310372,1
6310373,21
6310374,1
6310376,1
6310377,9
6310378,31
6310379,1
6310380,1
6310381,1
6310382,1
6310383,1
6310384,1
6310385,49
6310386,1
6310387,1
6310388,1
6310389,1
6310390,1
6310391,1
6310392,1
6310393,1
6310394,1
6310395,1
6310396,31
6310397,1
6310398,11
6310399,1
6310400,21
6310401,1
6310402,1
6310403,1
6310404,1
6310406,1
6310407,91
6310408,11
6310409,11
6310410,1
6310411,1
6310412,510
6310413,1
6310414,1
6310415,11
6310416,1
6310417,1
6310418,1
6310419,27
6310420,1
6310421,1
6310422,1
6310423,1
6310424,1
6310425,1
6310426,1
6310427,3
6310428,1
6310429,1
6310430,1
6310432,1
6310433,1
6310434,11
6310436,1
6310437,1
6310438,1
6310439,1
6310440,1
6310441,89
6310442,63
6310443,1
6310444,1
6310446,21
6310447,105
6310448,39
6310449,11
6310450,1
6310451,1
6310452,1
6310453,1
6310454,1
6310455,1
6310456,21
6310457,1
6310458,1
6310459,1
6310460,1
6310461,1
6310462,1
6310463,1
6310464,1
6310465,1
6310466,1
6310467,21
6310468,1
6310469,1
6310470,1
6310471,21
6310472,1
6310473,13
6310474,11
6310475,1
6310476,1
6310477,13
6310478,1
6310479,1
6310480,3
6310481,13
6310482,11
6310484,1
6310485,189
6310486,1
6310487,71
6310488,34
6310489,3
6310491,1
6310492,117
6310493,1
6310494,1
6310495,244
6310496,1
6310497,1
6310498,1
6310499,55
6310500,1
6310501,1
6310502,13
6310503,41
6310504,1
6310505,21
6310507,1
6310508,1
6310509,96
6310510,1
6310511,1
6310512,13
6310513,1
6310514,1
6310515,1
6310516,105
6310517,1
6310518,181
6310519,7
6310520,21
6310522,51
6310523,203
6310524,1
6310526,1
6310527,1
6310528,51
6310529,1
6310530,1
6310531,43
6310532,51
6310533,1
6310534,1
6310535,1
6310536,1
6310537,86
6310538,1
6310539,1
6310540,1
6310541,1
6310542,3
6310543,1
6310544,135
6310545,1
6310546,11
6310547,23
6310548,1
6310549,1
6310550,1
6310551,11
6310552,54
6310553,1
6310554,1
6310555,641
6310556,1
6310557,1
6310558,201
6310559,106
6310560,1
6310561,11
